fy_id,fy_title,fy_type,fy_status,platform,xzq,sq,jd,wd,month_zj,jzmj,is_dt,zx_qk
BJ0007119,潘家园13.2㎡毛坯合租,合租,在租,安居客,朝阳区,潘家园,116.459399,39.937128,3062,13.2,是,毛坯
BJ0007120,青塔10.9㎡豪装合租,合租,已租,贝壳找房,丰台区,青塔,116.262921,39.863629,3199,10.9,是,豪装
BJ0007121,八角79.0㎡简装整租,整租,在租,自如,石景山区,八角,116.24202,39.871479,5988,79.0,否,简装
BJ0007122,磁器口14.7㎡精装合租,合租,在租,58同城,东城区,磁器口,116.407708,39.935902,3177,14.7,是,精装
BJ0007123,生物医药基地10.1㎡毛坯合租,合租,在租,贝壳找房,大兴区,生物医药基地,116.365336,39.701113,845,10.1,否,毛坯
BJ0007124,西红门8㎡精装合租,合租,在租,链家,大兴区,西红门,116.363462,39.725809,2056,8,否,精装
BJ0007125,马驹桥20.8㎡毛坯合租,合租,在租,链家,通州区,马驹桥,116.656057,39.934884,1795,20.8,是,毛坯
BJ0007126,牛街12.9㎡简装合租,合租,在租,贝壳找房,西城区,牛街,116.390377,39.89953,2172,12.9,是,简装
BJ0007127,良乡23.7㎡豪装合租,合租,在租,链家,房山区,良乡,116.105381,39.766788,2000,23.7,是,豪装
BJ0007128,上地80.2㎡简装整租,整租,在租,链家,海淀区,上地,116.299791,39.960309,8351,80.2,是,简装
BJ0007129,大峪19.9㎡精装合租,合租,在租,安居客,门头沟区,大峪,116.11655,39.927133,2005,19.9,是,精装
BJ0007130,黄村83.2㎡简装整租,整租,已租,自如,大兴区,黄村,116.311578,39.757996,4702,83.2,否,简装
BJ0007131,马坊24.6㎡简装合租,合租,在租,链家,平谷区,马坊,117.143137,40.148,1190,24.6,否,简装
BJ0007132,青塔123.9㎡精装整租,整租,在租,58同城,丰台区,青塔,116.276152,39.882042,6560,123.9,否,精装
BJ0007133,知春路8㎡精装整租,整租,在租,链家,海淀区,知春路,116.321077,39.932846,9712,8,是,精装
BJ0007134,梨园48.8㎡精装整租,整租,在租,链家,通州区,梨园,116.636121,39.929906,5930,48.8,否,精装
BJ0007135,上地19.4㎡简装合租,合租,已租,自如,海淀区,上地,116.315049,39.962005,1995,19.4,是,简装
BJ0007136,天竺49.5㎡毛坯整租,整租,在租,自如,顺义区,天竺,116.670011,40.14667,3957,49.5,否,毛坯
BJ0007137,清河100.8㎡简装整租,整租,在租,贝壳找房,海淀区,清河,116.280083,39.953835,8362,100.8,是,简装
BJ0007138,方庄44.1㎡简装整租,整租,在租,贝壳找房,丰台区,方庄,116.306184,39.861697,3806,44.1,否,简装
BJ0007139,窦店96.9㎡豪装整租,整租,待审核,链家,房山区,窦店,116.125053,39.751925,2838,96.9,否,豪装
BJ0007140,上地19.5㎡简装合租,合租,在租,链家,海淀区,上地,116.290128,39.984953,3463,19.5,是,简装
BJ0007141,角门25.5㎡简装合租,合租,已租,贝壳找房,丰台区,角门,116.320303,39.887668,1294,25.5,否,简装
BJ0007142,西红门44.8㎡精装整租,整租,在租,贝壳找房,大兴区,西红门,116.31982,39.709658,3962,44.8,否,精装
BJ0007143,磁器口138.6㎡简装独栋,独栋,在租,自如,东城区,磁器口,116.408309,39.934046,21710,138.6,否,简装
BJ0007144,北新桥75.9㎡简装整租,整租,待审核,58同城,东城区,北新桥,116.406446,39.932639,7559,75.9,是,简装
BJ0007145,潘家园20.1㎡精装合租,合租,在租,链家,朝阳区,潘家园,116.46095,39.939517,2714,20.1,是,精装
BJ0007146,西二旗8㎡毛坯合租,合租,待审核,58同城,海淀区,西二旗,116.319444,39.953838,2260,8,否,毛坯
BJ0007147,和平里10.5㎡精装合租,合租,在租,贝壳找房,东城区,和平里,116.409277,39.919516,3092,10.5,是,精装
BJ0007148,马驹桥16.7㎡豪装合租,合租,在租,安居客,通州区,马驹桥,116.693429,39.923928,1937,16.7,否,豪装
BJ0007149,北太平庄75.8㎡精装整租,整租,在租,安居客,海淀区,北太平庄,116.326654,39.993511,6903,75.8,是,精装
BJ0007150,临河里72.3㎡简装整租,整租,在租,链家,通州区,临河里,116.659884,39.90423,5317,72.3,是,简装
BJ0007151,梨园21.1㎡豪装合租,合租,已租,安居客,通州区,梨园,116.671714,39.944378,1365,21.1,否,豪装
BJ0007152,龙泉58.0㎡简装整租,整租,已租,安居客,门头沟区,龙泉,116.118322,39.907334,4523,58.0,否,简装
BJ0007153,双井26.8㎡精装合租,合租,在租,58同城,朝阳区,双井,116.464897,39.94518,3395,26.8,否,精装
BJ0007154,安定门13.7㎡毛坯合租,合租,待审核,链家,东城区,安定门,116.433302,39.922658,2861,13.7,否,毛坯
BJ0007155,兴谷93.7㎡简装整租,整租,在租,贝壳找房,平谷区,兴谷,117.109141,40.174373,2736,93.7,否,简装
BJ0007156,双井18.3㎡精装合租,合租,在租,58同城,朝阳区,双井,116.424866,39.925551,3613,18.3,是,精装
BJ0007157,昌平镇74.0㎡精装整租,整租,已租,自如,昌平区,昌平镇,116.228367,40.185556,3707,74.0,否,精装
BJ0007158,国贸19.7㎡简装合租,合租,在租,链家,朝阳区,国贸,116.424311,39.951924,3168,19.7,是,简装
BJ0007159,双井21.8㎡简装合租,合租,在租,58同城,朝阳区,双井,116.468898,39.950144,3297,21.8,是,简装
BJ0007160,古城15.4㎡毛坯合租,合租,在租,自如,石景山区,古城,116.195287,39.919259,1736,15.4,是,毛坯
BJ0007161,果园15.7㎡精装合租,合租,在租,贝壳找房,通州区,果园,116.620339,39.87459,1928,15.7,是,精装
BJ0007162,西单98.7㎡精装整租,整租,在租,贝壳找房,西城区,西单,116.353662,39.894766,7637,98.7,是,精装
BJ0007163,丰台科技园196.1㎡精装独栋,独栋,已租,安居客,丰台区,丰台科技园,116.325176,39.860906,24539,196.1,否,精装
BJ0007164,双井60.4㎡精装整租,整租,在租,链家,朝阳区,双井,116.444316,39.925279,9096,60.4,是,精装
BJ0007165,磁器口109.4㎡精装整租,整租,在租,58同城,东城区,磁器口,116.431307,39.908523,7161,109.4,是,精装
BJ0007166,五道口117.2㎡豪装整租,整租,待审核,安居客,海淀区,五道口,116.265951,39.982566,11641,117.2,是,豪装
BJ0007167,兴谷27.9㎡简装合租,合租,在租,自如,平谷区,兴谷,117.161027,40.168556,768,27.9,否,简装
BJ0007168,广安门30.6㎡精装整租,整租,已租,链家,西城区,广安门,116.346223,39.914786,6504,30.6,否,精装
BJ0007169,西红门8.8㎡豪装合租,合租,在租,链家,大兴区,西红门,116.317542,39.763261,1964,8.8,是,豪装
BJ0007170,古城22.4㎡简装合租,合租,在租,自如,石景山区,古城,116.22374,39.891229,2223,22.4,否,简装
BJ0007171,牛街25.4㎡毛坯合租,合租,在租,贝壳找房,西城区,牛街,116.345452,39.943635,2806,25.4,是,毛坯
BJ0007172,西三旗31.9㎡毛坯合租,合租,在租,58同城,海淀区,西三旗,116.293477,39.947313,2162,31.9,否,毛坯
BJ0007173,北新桥93.7㎡精装整租,整租,在租,链家,东城区,北新桥,116.393564,39.964718,10291,93.7,是,精装
BJ0007174,梨园63.2㎡毛坯整租,整租,在租,贝壳找房,通州区,梨园,116.629053,39.908257,4458,63.2,否,毛坯
BJ0007175,梨园24.8㎡毛坯合租,合租,已租,安居客,通州区,梨园,116.631898,39.874956,1666,24.8,否,毛坯
BJ0007176,草桥26.1㎡精装整租,整租,在租,58同城,丰台区,草桥,116.263419,39.840508,5904,26.1,否,精装
BJ0007177,陶然亭24.9㎡简装合租,合租,在租,贝壳找房,西城区,陶然亭,116.341064,39.907856,3549,24.9,否,简装
BJ0007178,西罗园17.5㎡毛坯合租,合租,在租,58同城,丰台区,西罗园,116.318694,39.877367,1172,17.5,否,毛坯
BJ0007179,三里屯234.4㎡毛坯独栋,独栋,在租,58同城,朝阳区,三里屯,116.429252,39.947333,20992,234.4,是,毛坯
BJ0007180,顺义城70.1㎡精装整租,整租,已租,安居客,顺义区,顺义城,116.618509,40.158873,6444,70.1,否,精装
BJ0007181,牛街23.6㎡简装合租,合租,已租,自如,西城区,牛街,116.383101,39.873637,2949,23.6,是,简装
BJ0007182,新街口71.8㎡毛坯整租,整租,在租,链家,西城区,新街口,116.367276,39.872356,7494,71.8,是,毛坯
BJ0007183,月坛55.8㎡简装整租,整租,在租,链家,西城区,月坛,116.361234,39.900157,8731,55.8,是,简装
BJ0007184,鼓楼街道15.5㎡简装合租,合租,在租,贝壳找房,密云区,鼓楼街道,116.856371,40.388132,956,15.5,否,简装
BJ0007185,北苑59.5㎡精装整租,整租,在租,链家,通州区,北苑,116.664221,39.895312,5905,59.5,否,精装
BJ0007186,雁栖16.0㎡精装合租,合租,在租,安居客,怀柔区,雁栖,116.648397,40.280587,1326,16.0,否,精装
BJ0007187,大红门18.2㎡简装合租,合租,在租,自如,丰台区,大红门,116.319678,39.83044,1604,18.2,是,简装
BJ0007188,潘家园19.4㎡精装合租,合租,已租,58同城,朝阳区,潘家园,116.478765,39.956688,3393,19.4,是,精装
BJ0007189,西单66.7㎡简装整租,整租,在租,贝壳找房,西城区,西单,116.368099,39.934494,12550,66.7,是,简装
BJ0007190,平谷城区105.4㎡简装整租,整租,在租,安居客,平谷区,平谷城区,117.145135,40.125992,2068,105.4,是,简装
BJ0007191,北苑25.5㎡毛坯合租,合租,在租,58同城,通州区,北苑,116.617684,39.917693,1096,25.5,是,毛坯
BJ0007192,五道口16.3㎡精装合租,合租,已租,贝壳找房,海淀区,五道口,116.285881,39.999008,2860,16.3,否,精装
BJ0007193,知春路89.3㎡简装整租,整租,在租,链家,海淀区,知春路,116.336476,39.968669,8859,89.3,否,简装
BJ0007194,亚运村16.1㎡毛坯合租,合租,待审核,链家,朝阳区,亚运村,116.445286,39.924418,1562,16.1,否,毛坯
BJ0007195,青塔16.5㎡简装合租,合租,在租,链家,丰台区,青塔,116.271495,39.868415,2052,16.5,否,简装
BJ0007196,望京52.5㎡简装整租,整租,在租,链家,朝阳区,望京,116.445318,39.895003,7434,52.5,是,简装
BJ0007197,常营80.4㎡豪装整租,整租,在租,58同城,朝阳区,常营,116.407507,39.928256,7806,80.4,是,豪装
BJ0007198,中关村17.8㎡简装整租,整租,在租,安居客,海淀区,中关村,116.289242,39.936647,4639,17.8,否,简装
BJ0007199,公主坟102.2㎡简装独栋,独栋,在租,链家,海淀区,公主坟,116.263966,39.968645,30213,102.2,是,简装
BJ0007200,西单106.5㎡毛坯整租,整租,在租,安居客,西城区,西单,116.390302,39.930924,7537,106.5,否,毛坯
BJ0007201,望京13.4㎡精装合租,合租,在租,自如,朝阳区,望京,116.418737,39.913775,3929,13.4,是,精装
BJ0007202,草桥17.8㎡精装合租,合租,已租,贝壳找房,丰台区,草桥,116.265456,39.868579,1787,17.8,否,精装
BJ0007203,昌平镇16.5㎡简装合租,合租,在租,自如,昌平区,昌平镇,116.207562,40.210343,1706,16.5,否,简装
BJ0007204,白纸坊76.2㎡毛坯整租,整租,已租,自如,西城区,白纸坊,116.394708,39.910774,4670,76.2,否,毛坯
BJ0007205,旧宫12.5㎡简装合租,合租,已租,自如,大兴区,旧宫,116.371403,39.715196,1241,12.5,否,简装
BJ0007206,双井11.6㎡简装合租,合租,已租,链家,朝阳区,双井,116.42726,39.956189,3199,11.6,是,简装
BJ0007207,金融街97.8㎡简装整租,整租,待审核,链家,西城区,金融街,116.39509,39.924616,8769,97.8,是,简装
BJ0007208,昌平镇105.7㎡精装整租,整租,在租,58同城,昌平区,昌平镇,116.243428,40.257407,7112,105.7,是,精装
BJ0007209,龙泽30.5㎡精装合租,合租,在租,58同城,昌平区,龙泽,116.203879,40.25406,2011,30.5,否,精装
BJ0007210,宋家庄39.2㎡精装整租,整租,在租,58同城,丰台区,宋家庄,116.288401,39.857268,7422,39.2,是,精装
BJ0007211,西罗园40.2㎡简装整租,整租,在租,自如,丰台区,西罗园,116.320513,39.872907,7225,40.2,是,简装
BJ0007212,马驹桥14.8㎡简装合租,合租,在租,自如,通州区,马驹桥,116.621202,39.909276,1077,14.8,否,简装
BJ0007213,劲松8㎡豪装整租,整租,在租,安居客,朝阳区,劲松,116.462528,39.926324,10479,8,是,豪装
BJ0007214,月坛51.0㎡豪装整租,整租,在租,链家,西城区,月坛,116.383016,39.90321,11208,51.0,否,豪装
BJ0007215,西三旗123.7㎡简装整租,整租,在租,自如,海淀区,西三旗,116.27535,39.963334,9569,123.7,是,简装
BJ0007216,白纸坊80.4㎡简装整租,整租,已租,链家,西城区,白纸坊,116.374931,39.936482,9412,80.4,是,简装
BJ0007217,马驹桥131.4㎡豪装独栋,独栋,在租,安居客,通州区,马驹桥,116.618842,39.928378,22272,131.4,否,豪装
BJ0007218,九棵树60.8㎡精装整租,整租,待审核,安居客,通州区,九棵树,116.694703,39.936607,4947,60.8,否,精装
BJ0007219,十里堡64.8㎡简装整租,整租,在租,58同城,朝阳区,十里堡,116.481904,39.916874,8897,64.8,是,简装
BJ0007220,劲松36.1㎡精装整租,整租,在租,链家,朝阳区,劲松,116.430741,39.951033,11448,36.1,是,精装
BJ0007221,李桥17.8㎡精装合租,合租,待审核,链家,顺义区,李桥,116.630862,40.104278,1676,17.8,是,精装
BJ0007222,常营78.3㎡精装整租,整租,在租,链家,朝阳区,常营,116.41572,39.936263,7879,78.3,是,精装
BJ0007223,西三旗12.7㎡精装合租,合租,待审核,安居客,海淀区,西三旗,116.334993,39.98021,3086,12.7,是,精装
BJ0007224,古城70.0㎡毛坯整租,整租,待审核,安居客,石景山区,古城,116.199147,39.931118,6027,70.0,是,毛坯
BJ0007225,清河13.7㎡简装合租,合租,在租,贝壳找房,海淀区,清河,116.300488,39.954537,2887,13.7,是,简装
BJ0007226,学院路108.8㎡毛坯整租,整租,在租,58同城,海淀区,学院路,116.275317,39.986732,8309,108.8,是,毛坯
BJ0007227,回龙观26.8㎡豪装合租,合租,在租,链家,昌平区,回龙观,116.200936,40.207418,2175,26.8,否,豪装
BJ0007228,国贸15.8㎡毛坯合租,合租,待审核,自如,朝阳区,国贸,116.436267,39.909721,3044,15.8,是,毛坯
BJ0007229,西三旗29.8㎡豪装整租,整租,已租,贝壳找房,海淀区,西三旗,116.336649,39.942208,9082,29.8,是,豪装
BJ0007230,天通苑16.4㎡简装合租,合租,在租,58同城,昌平区,天通苑,116.215467,40.247968,1116,16.4,否,简装
BJ0007231,广安门59.0㎡简装整租,整租,待审核,链家,西城区,广安门,116.403561,39.942265,8850,59.0,是,简装
BJ0007232,阎村86.4㎡精装整租,整租,已租,安居客,房山区,阎村,116.173187,39.73,3889,86.4,否,精装
BJ0007233,北苑30.6㎡豪装整租,整租,在租,58同城,朝阳区,北苑,116.41372,39.954388,14021,30.6,是,豪装
BJ0007234,月坛8.7㎡毛坯合租,合租,在租,贝壳找房,西城区,月坛,116.383894,39.93446,1753,8.7,否,毛坯
BJ0007235,鲁谷15.2㎡简装合租,合租,在租,58同城,石景山区,鲁谷,116.190508,39.931652,2317,15.2,是,简装
BJ0007236,金顶街85.4㎡精装整租,整租,在租,链家,石景山区,金顶街,116.188535,39.923637,6612,85.4,否,精装
BJ0007237,龙泽70.8㎡毛坯整租,整租,在租,贝壳找房,昌平区,龙泽,116.215464,40.201028,3993,70.8,否,毛坯
BJ0007238,北七家73.7㎡精装整租,整租,已租,自如,昌平区,北七家,116.270294,40.219752,5081,73.7,否,精装
BJ0007239,潘家园162.2㎡毛坯独栋,独栋,在租,安居客,朝阳区,潘家园,116.46144,39.948216,25509,162.2,否,毛坯
BJ0007240,黄村14.0㎡简装合租,合租,待审核,链家,大兴区,黄村,116.373477,39.687814,1620,14.0,是,简装
BJ0007241,牛街66.1㎡精装整租,整租,在租,链家,西城区,牛街,116.340327,39.921294,7041,66.1,是,精装
BJ0007242,北苑85.4㎡毛坯整租,整租,在租,自如,朝阳区,北苑,116.45959,39.901735,7629,85.4,否,毛坯
BJ0007243,北新桥15.6㎡简装合租,合租,在租,贝壳找房,东城区,北新桥,116.377445,39.958587,3857,15.6,是,简装
BJ0007244,常营38.6㎡简装整租,整租,在租,安居客,朝阳区,常营,116.420157,39.925765,6190,38.6,是,简装
BJ0007245,陶然亭81.7㎡毛坯整租,整租,在租,贝壳找房,西城区,陶然亭,116.386826,39.898315,6505,81.7,否,毛坯
BJ0007246,北七家12.9㎡精装合租,合租,已租,链家,昌平区,北七家,116.234,40.216095,1861,12.9,否,精装
BJ0007247,临河里8.2㎡精装合租,合租,在租,链家,通州区,临河里,116.623643,39.88368,1485,8.2,否,精装
BJ0007248,生物医药基地23.2㎡简装合租,合租,已租,贝壳找房,大兴区,生物医药基地,116.327942,39.725557,1981,23.2,是,简装
BJ0007249,房山城关15.4㎡精装合租,合租,在租,自如,房山区,房山城关,116.167483,39.780875,1190,15.4,否,精装
BJ0007250,学院路70.5㎡精装整租,整租,在租,链家,海淀区,学院路,116.298491,39.979917,8810,70.5,是,精装
BJ0007251,北苑15.2㎡精装合租,合租,在租,链家,通州区,北苑,116.628784,39.910289,1982,15.2,是,精装
BJ0007252,管庄20.0㎡简装合租,合租,已租,链家,朝阳区,管庄,116.422492,39.912257,2244,20.0,是,简装
BJ0007253,北苑23.0㎡精装合租,合租,在租,安居客,通州区,北苑,116.674358,39.929952,2485,23.0,是,精装
BJ0007254,金融街151.0㎡简装独栋,独栋,待审核,链家,西城区,金融街,116.352124,39.877317,39654,151.0,是,简装
BJ0007255,酒仙桥55.6㎡毛坯整租,整租,已租,链家,朝阳区,酒仙桥,116.448193,39.939514,7433,55.6,否,毛坯
BJ0007256,劲松14.0㎡精装独栋,独栋,在租,链家,朝阳区,劲松,116.44955,39.923983,40672,14.0,是,精装
BJ0007257,万寿路103.8㎡简装整租,整租,在租,安居客,海淀区,万寿路,116.267411,39.974409,5876,103.8,是,简装
BJ0007258,北苑94.3㎡简装整租,整租,在租,贝壳找房,朝阳区,北苑,116.416757,39.926408,7208,94.3,是,简装
BJ0007259,十里堡8㎡简装合租,合租,已租,58同城,朝阳区,十里堡,116.479773,39.928409,2477,8,是,简装
BJ0007260,牛街60.4㎡简装整租,整租,在租,自如,西城区,牛街,116.354136,39.894907,12143,60.4,是,简装
BJ0007261,双井57.8㎡精装整租,整租,待审核,58同城,朝阳区,双井,116.44641,39.924865,8371,57.8,是,精装
BJ0007262,管庄56.2㎡精装整租,整租,在租,贝壳找房,朝阳区,管庄,116.463919,39.884075,9228,56.2,是,精装
BJ0007263,刘家窑19.9㎡简装合租,合租,在租,贝壳找房,丰台区,刘家窑,116.250914,39.838938,1774,19.9,否,简装
BJ0007264,牛街75.9㎡毛坯整租,整租,待审核,58同城,西城区,牛街,116.377634,39.883706,7789,75.9,否,毛坯
BJ0007265,苹果园57.1㎡简装整租,整租,在租,链家,石景山区,苹果园,116.226235,39.865855,4552,57.1,是,简装
BJ0007266,西罗园52.9㎡毛坯整租,整租,在租,链家,丰台区,西罗园,116.248626,39.832215,6134,52.9,是,毛坯
BJ0007267,上地90.0㎡精装整租,整租,在租,自如,海淀区,上地,116.264373,39.958704,8244,90.0,是,精装
